t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1421318672,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001638,0.000008,0.026620,0.102115,calls/second,milliseconds
1421318677,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001625,0.000008,0.026180,0.101549,calls/second,milliseconds
1421318682,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001612,0.000007,0.025747,0.100986,calls/second,milliseconds
1421318687,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001599,0.000007,0.025321,0.100427,calls/second,milliseconds
1421318692,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001586,0.000006,0.024903,0.099870,calls/second,milliseconds
1421318697,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001574,0.000006,0.024491,0.099317,calls/second,milliseconds
1421318702,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001561,0.000005,0.024086,0.098767,calls/second,milliseconds
1421318707,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001549,0.000005,0.023688,0.098220,calls/second,milliseconds
1421318712,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001537,0.000004,0.023297,0.097675,calls/second,milliseconds
1421318717,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001526,0.000004,0.022912,0.097134,calls/second,milliseconds
1421318722,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001514,0.000004,0.022533,0.096596,calls/second,milliseconds
1421318727,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001503,0.000003,0.022161,0.096061,calls/second,milliseconds
1421318732,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001492,0.000003,0.021794,0.095529,calls/second,milliseconds
1421318737,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001481,0.000003,0.021434,0.095000,calls/second,milliseconds
1421318742,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001470,0.000003,0.021080,0.094473,calls/second,milliseconds
1421318747,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001459,0.000002,0.020731,0.093950,calls/second,milliseconds
1421318752,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001448,0.000002,0.020389,0.093429,calls/second,milliseconds
1421318757,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001438,0.000002,0.020052,0.092912,calls/second,milliseconds
1421318762,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001428,0.000002,0.019720,0.092397,calls/second,milliseconds
1421318767,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001418,0.000002,0.019394,0.091885,calls/second,milliseconds
1421318772,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001407,0.000002,0.019074,0.091376,calls/second,milliseconds
1421318777,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001398,0.000001,0.018759,0.090870,calls/second,milliseconds
1421318782,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001388,0.000001,0.018449,0.090366,calls/second,milliseconds
1421318787,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001378,0.000001,0.018144,0.089866,calls/second,milliseconds
1421318792,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001369,0.000001,0.017844,0.089368,calls/second,milliseconds
1421318797,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001360,0.000001,0.017549,0.088873,calls/second,milliseconds
1421318802,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001351,0.000001,0.017259,0.088380,calls/second,milliseconds
1421318807,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001341,0.000001,0.016973,0.087891,calls/second,milliseconds
1421318812,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001331,0.000001,0.016693,0.087404,calls/second,milliseconds
1421318817,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001324,0.000001,0.016417,0.086920,calls/second,milliseconds
1421318822,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001315,0.000001,0.016146,0.086438,calls/second,milliseconds
1421318827,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001306,0.000001,0.015879,0.085959,calls/second,milliseconds
1421318832,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001298,0.000001,0.015616,0.085483,calls/second,milliseconds
