t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1421318682,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.424680,0.001874,6.822950,26.761347,calls/second,milliseconds
1421318687,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.421278,0.001724,6.710176,26.613085,calls/second,milliseconds
1421318692,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.417983,0.001586,6.599267,26.465645,calls/second,milliseconds
1421318697,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.414710,0.001459,6.490191,26.319021,calls/second,milliseconds
1421318702,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.411481,0.001343,6.382917,26.173210,calls/second,milliseconds
1421318707,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.408310,0.001235,6.277417,26.028206,calls/second,milliseconds
1421318712,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.405182,0.001137,6.173660,25.884006,calls/second,milliseconds
1421318717,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.402122,0.001046,6.071619,25.740605,calls/second,milliseconds
1421318722,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.399091,0.000962,5.971264,25.597998,calls/second,milliseconds
1421318727,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.396111,0.000885,5.872567,25.456181,calls/second,milliseconds
1421318732,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.393173,0.000814,5.775502,25.315150,calls/second,milliseconds
1421318737,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.390281,0.000749,5.680042,25.174900,calls/second,milliseconds
1421318742,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.387428,0.000689,5.586159,25.035427,calls/second,milliseconds
1421318747,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.384615,0.000634,5.493828,24.896727,calls/second,milliseconds
1421318752,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.381831,0.000584,5.403023,24.758796,calls/second,milliseconds
1421318757,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.379113,0.000537,5.313719,24.621628,calls/second,milliseconds
1421318762,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.376414,0.000494,5.225891,24.485221,calls/second,milliseconds
1421318767,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.373748,0.000454,5.139514,24.349569,calls/second,milliseconds
1421318772,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.371115,0.000418,5.054566,24.214668,calls/second,milliseconds
1421318777,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.368554,0.000385,4.971021,24.080515,calls/second,milliseconds
1421318782,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.366018,0.000354,4.888857,23.947106,calls/second,milliseconds
