t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1421318527,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.566093,0.024813,11.438199,31.790923,calls/second,milliseconds
1421318532,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.560106,0.022829,11.249143,31.614796,calls/second,milliseconds
1421318537,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.554248,0.021004,11.063211,31.439645,calls/second,milliseconds
1421318542,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.548516,0.019325,10.880352,31.265465,calls/second,milliseconds
1421318547,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.542897,0.017780,10.700515,31.092250,calls/second,milliseconds
1421318552,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.537392,0.016358,10.523651,30.919994,calls/second,milliseconds
1421318557,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.531997,0.015050,10.349711,30.748692,calls/second,milliseconds
1421318562,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.526709,0.013847,10.178645,30.578340,calls/second,milliseconds
1421318567,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.521518,0.012740,10.010407,30.408931,calls/second,milliseconds
1421318572,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.516445,0.011721,9.844949,30.240461,calls/second,milliseconds
1421318577,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.511461,0.010784,9.682227,30.072924,calls/second,milliseconds
1421318582,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.506574,0.009922,9.522194,29.906316,calls/second,milliseconds
1421318587,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.501776,0.009128,9.364806,29.740630,calls/second,milliseconds
